total_transactions,num_deposit,num_borrow,num_repay,num_redeem,num_liquidation,total_usd_deposit,total_usd_borrow,total_usd_repay,wallet,avg_tx_interval,repay_borrow_ratio
21,8,10,3,0,0,9337.35719736289,1616.569657911047,8.630045714276831e-09,0x0152667429adfd3ecd2dd6c3d3cfc1e669e67309,58192.25,5.3384929452583514e-12
1,1,0,0,0,0,0.012029734691943126,0.0,0.0,0x015281aaee9460e5948a609355f2599464eadf4f,0.0,0.0
3,3,0,0,0,0,3.35441864910571,0.0,0.0,0x01531c1ff589c8ae0779562b1fa9095cdb78e084,468270.5,0.0
11,6,2,0,3,0,30.0146485461174,11.643673954388946,0.0,0x01532c3f785c5218b5595b0e13e3b20b6d501924,15537.2,0.0
3,2,0,0,1,0,1.1989491169813389,0.0,0.0,0x01537ea80bf6c1d2779226fc1acfe93107f8b063,1271246.0,0.0
2,2,0,0,0,0,11.546999450780225,0.0,0.0,0x015434c7b541466ed441688a8dafcd26b85ff9d1,60.0,0.0
5,2,0,0,3,0,468034.0000000357,0.0,0.0,0x0154d25120ed20a516fe43991702e7463c5a6f6e,1403670.75,0.0
15,8,2,1,4,0,14226.712794060146,11370.47945243826,11404.72807800496,0x01552561469172eb5910ac83b35f96c92bac63d0,48031.71428571428,1.0030120652088559
2,2,0,0,0,0,2.1561367070530104,0.0,0.0,0x01556c82b199759193e21b386b88e3b5e840cc51,762526.0,0.0
1,1,0,0,0,0,1.1582162993574678,0.0,0.0,0x0155d9e1e729fac583413952d6c4040c8d385584,0.0,0.0
2,2,0,0,0,0,0.009896342011517316,0.0,0.0,0x015644fd4f3a0fcef6cc22e25e846a6481777303,681208.0,0.0
3,3,0,0,0,0,1071.5150940104868,0.0,0.0,0x0156f97eb31a8fd1bd26b19741256e77dca29305,685508.0,0.0
1,1,0,0,0,0,9.016403728732366e-14,0.0,0.0,0x01582c71b2bacb5b6db18c9d8aee84e8be032415,0.0,0.0
1,1,0,0,0,0,1.0832008974371771e-12,0.0,0.0,0x0158e476ea323e78ef35ae5b490c26bcf0eb15ae,0.0,0.0
6,2,1,1,2,0,49.37732282123894,56.19790776887987,56.19790776887987,0x0158f2bc31131a627cb41b44e7ec4c8a7dbe0613,65718.6,1.0
1,1,0,0,0,0,513.7185288242465,0.0,0.0,0x015ac33ae866f442ee65b6e0f658132d30e3c673,0.0,0.0
4,1,1,1,1,0,1628.2255797000012,7.443424624437995e-10,7.443424624437995e-10,0x015b0bb1bfad0437647e74776a7d649d2e3adebb,37.0,1.0
18,6,3,3,6,0,4.974485240019451e-09,1.9546110356439914e-09,1.9546125637002092e-09,0x015befb758090caf23caf09dcdc107426bb1f07b,79.41176470588235,1.0000007817699736
1,1,0,0,0,0,1.0113402976653322e-12,0.0,0.0,0x015c03bc4c9aa817a6a6759552b809ff54890f19,0.0,0.0
2,1,1,0,0,0,0.0297446104800001,0.004957435080000017,0.0,0x015c78dd45b469a2ae94c93b426d283c2ee42849,0.0,0.0
1,1,0,0,0,0,1.1088535890870475e-12,0.0,0.0,0x015c7e4760e69bc13fb5cc0df66f0a3375d300ec,0.0,0.0
2,1,1,0,0,0,0.011365237938343969,0.005682618957804215,0.0,0x015fc0f9a30b6353b6ea191d7c4ba6c8aade92d7,42.0,0.0
14,4,2,2,3,3,29.69154930160426,5.820564656727965,4.4670602294379025,0x015fe88d0d4787574aaf5af64726252484365338,214441.38461538462,0.7674616627227819
1,1,0,0,0,0,1.121730156774264,0.0,0.0,0x016005883a46adc829445c752df6e957dec2c7fa,0.0,0.0
187,93,57,26,11,0,473476.1022377418,15487.703930207352,7418.393665151969,0x0160afff7a7a824429a8202995d03239d2d418fa,32457.33870967742,0.4789860200441377
2,0,0,1,1,0,0.0,0.0,7792.634520060003,0x01615d8d53eb9aafcda15853286fdf8259368a68,0.0,0.0
10,3,2,1,4,0,16008.78130515086,1.1758680547322274e-08,1.1734740668391095e-08,0x0161cd3a424b77adbc9f73d55dffaa1325ca9e4e,7955.777777777777,0.9979640675809812
2,2,0,0,0,0,51.23944286027967,0.0,0.0,0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,8279556.0,0.0
2,1,1,0,0,0,0.06249231376506416,0.004990010930433909,0.0,0x0161e9ea4f3aa829dd8721545c9d024ea4500258,0.0,0.0
2,1,1,0,0,0,0.011414944394995675,0.002282988878999135,0.0,0x01623c98f9651095d600f2ecb45dfa1072fc9589,86.0,0.0
40,23,6,3,8,0,1669.481482982067,1164.3089919962588,118.09514488113604,0x01663114bff8c87677c61a4a20e62339cb15e58d,142117.15384615384,0.10142938489091005
28,14,10,1,3,0,593781.6824125745,218560.02717804405,154751.3357321045,0x0166e394c5d12205464c2c6b3073abb04ebdfd3f,43726.851851851854,0.7080495812989649
71,42,19,3,7,0,33207.492676296075,12039.450960754031,2.6025275860344336e-08,0x0167767e7ffabd6e9fe1f958535bf296622d4b21,147956.4,2.161666337209315e-12
1,1,0,0,0,0,0.02730540146991724,0.0,0.0,0x0167d3c422cc3a856f1f7cb750e75a8e5d7c9c5b,0.0,0.0
2,1,1,0,0,0,0.015854237614713926,2.2509558575093107e-15,0.0,0x01680c4acff13811644c8ccb03227bd47d3fc208,476.0,0.0
25,4,1,14,6,0,3038.487868225709,2983.2793818450045,3089.6405600925723,0x0168459886bd2aa322c18ed0b209887095afcacb,179823.79166666666,1.0356524363406383
1,1,0,0,0,0,0.1629363621608802,0.0,0.0,0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,0.0,0.0
1,1,0,0,0,0,1.5442883991432905,0.0,0.0,0x0168c572ebc7861f99733d04187609067cb0fcfb,0.0,0.0
1,1,0,0,0,0,0.011411119068000023,0.0,0.0,0x016948e86c3338bb0125ea7889e19b45c5357f26,0.0,0.0
2,2,0,0,0,0,2.0350509580804577,0.0,0.0,0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,433890.0,0.0
2,2,0,0,0,0,2.226129727292424,0.0,0.0,0x0169a86594f9de15b8add8d9250913848cbf17a6,628938.0,0.0
1,1,0,0,0,0,1.1883860088766483e-14,0.0,0.0,0x016a12805434a815a943c7c7251a483561d63fa3,0.0,0.0
1,1,0,0,0,0,158.7474680189832,0.0,0.0,0x016a1d022dbdf905526cf9e880c5e43eb13793af,0.0,0.0
42,25,9,5,3,0,3058.901392173063,2007.3833839427712,1008.3777748334767,0x016a42b47b051be2946a35fb72774e00a7b8e820,138669.36585365853,0.5023344234587053
2,1,1,0,0,0,105.92006367604903,14.964338684518552,0.0,0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,376.0,0.0
35,25,7,1,2,0,215.2833563452662,30.235926993524654,2.588835227662537e-11,0x016a6738cdf51365f2f5e30c82931553e0a93262,151657.14705882352,8.562116280466492e-13
29,18,6,2,3,0,310.79902192241855,234.91407876975822,160.72430435328374,0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,105590.92857142857,0.6841833626787918
7,6,0,0,1,0,12.668352116425574,0.0,0.0,0x016d435511a27e309b599e2786429641843ce782,33658.5,0.0
2,1,1,0,0,0,0.022730475876687938,0.011365237938343969,0.0,0x016d4da7c7cd614cd50149a373873ff090b9782e,32.0,0.0
6,4,2,0,0,0,0.00022383628954651468,8.640530098490249e-06,0.0,0x016e9e2497544790d71411911b187cbd26b43458,398197.6,0.0
4,2,0,0,2,0,28.490342955477438,0.0,0.0,0x016ee55de225b15958c5b2f2cdd8c554621d2639,705048.6666666666,0.0
1,1,0,0,0,0,1.0213239063049273,0.0,0.0,0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,0.0,0.0
70,70,0,0,0,0,0.000260661922647189,0.0,0.0,0x016fa60107319e33386641ae9002ea59706379d5,27794.376811594204,0.0
1,1,0,0,0,0,2141.3273385317193,0.0,0.0,0x01700929e82848e2ee72fefd6420080e1625607c,0.0,0.0
50,18,15,8,9,0,75.06558640137496,2.327838269177235e-08,2.3426558738949836e-08,0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,62312.69387755102,1.0063653926967127
2,1,1,0,0,0,0.0014263896373356588,9.271532645656375e-05,0.0,0x0170a247571e889d011327477b751f2e42c5baa4,58.0,0.0
4,2,1,1,0,0,14.597481649062372,9.607836475481167e-13,9.607836475481167e-13,0x0170de25446302e7ff2e3093c6b77350dfd2b643,336.6666666666667,1.0
2,1,0,0,1,0,1.8834515597324617,0.0,0.0,0x01712ca1676c850698bd52ed3973d5cdca71fa67,5914779.0,0.0
1,1,0,0,0,0,5.053074836147247e-12,0.0,0.0,0x017154d1f2c228765c494da30c018fa48a09e1ad,0.0,0.0
14,5,3,3,3,0,384.9340591649863,33.80404965017559,1.0520384079708766e-10,0x017184a0829a54746706654e86eb7a6c5cafbf90,89452.46153846153,3.11216679320376e-12
1,1,0,0,0,0,3.8488730140103953,0.0,0.0,0x01718c9eb7984abc907e5fd40f56cdab4ed5b0b2,0.0,0.0
24,9,9,5,1,0,36443.16866480013,2.0405165100939754e-08,1.6714316483773214e-08,0x0171ed588582d1df472015623dcb426d0a1de431,253679.30434782608,0.8191218449393208
1,1,0,0,0,0,1.093929711885596e-12,0.0,0.0,0x01722733d6b93f5bffa318615a2dcf9bc2a07cc2,0.0,0.0
2,2,0,0,0,0,4.235820781910182,0.0,0.0,0x017252042524df387a7ed994d41d7bde44f4670a,867367.0,0.0
16,2,0,0,14,0,4.984098870415108e-05,0.0,0.0,0x0172e05392aba65366c4dbbb70d958bbf43304e4,515258.73333333334,0.0
72,72,0,0,0,0,0.00026054049179029986,0.0,0.0,0x0173438096718b70015e2914e7773546851fdaff,27010.281690140844,0.0
1,1,0,0,0,0,243.35057204144113,0.0,0.0,0x017388b16dd5fea1af29059b7eb34849b0eb8dbc,0.0,0.0
2,2,0,0,0,0,0.01002734524454364,0.0,0.0,0x0173c24b53a892387b4a23ed706cbf9197f293fe,0.0,0.0
1,1,0,0,0,0,0.10016389465626237,0.0,0.0,0x017423feb0aebc5f4f80496d2eb20e4498aec1df,0.0,0.0
29,13,5,5,6,0,4591.837276654448,1755.6518056961966,1750.1684587962704,0x01750c374d9fae78ca0dd39a0f4f0f4fec06181c,69226.10714285714,0.9968767457863026
1,1,0,0,0,0,0.21883724150101147,0.0,0.0,0x017529cc3b9c5d967f303221d023ceb6253dc7f3,0.0,0.0
1,1,0,0,0,0,1.5013754491381224,0.0,0.0,0x017583e73bfcdd8a7fe7bfd87f5174fa34c81a5e,0.0,0.0
2,1,1,0,0,0,1.1302775100117666,0.22605550200235333,0.0,0x0175b32dfc64088fe25f8a4d6291caa7ef5b909d,54.0,0.0
30,20,6,2,1,1,57999.654560219955,1.0993580537943936e-07,6.820252475514701e-09,0x0175c38d00a114bd29fbcaf832e7b1a21033644c,294117.2413793103,0.06203850012263841
1,1,0,0,0,0,0.012759067353368066,0.0,0.0,0x01765501cdd20d174c1a6fd195c2e986135b6975,0.0,0.0
1,1,0,0,0,0,1.2746645024139908e-14,0.0,0.0,0x0176b54c3989fa5b7bf27d0e5f1cc3d4ad56b044,0.0,0.0
3,3,0,0,0,0,1.0344239631999723,0.0,0.0,0x0176e840a1d7df604172fce139bb0a0e99834165,314104.5,0.0
6,2,2,0,2,0,1663.2034535803866,1.2010387608968115e-09,0.0,0x017715b9a71dabed2ddae0bbbb6b0896509c8212,218775.6,0.0
18,5,5,4,4,0,515.6335592510054,482.43984681097163,484.1413683534684,0x01771a278c3fab69735aaeb38872469489e7716d,55560.82352941176,1.0035269092172718
1,0,0,0,1,0,0.0,0.0,0.0,0x01772e50f13f21e6a278e692423c4d514837f9de,0.0,0.0
1,1,0,0,0,0,4.893934829323151e-13,0.0,0.0,0x01776c66ab49f137fd061e18d1611a8aa769b19d,0.0,0.0
1,1,0,0,0,0,1.1534503816611006e-12,0.0,0.0,0x01778ac80ba7740bd13dc4936fa746c7a0770d9c,0.0,0.0
2,2,0,0,0,0,1.305888386498022e-09,0.0,0.0,0x0178217e241aa00787461cf044c69e8292c3863e,241763.0,0.0
100,47,35,12,6,0,331875.4196380864,214205.18219480247,2.0716008689568022e-07,0x01784fd2a696eec23f901b9a5d9762d5e8d10af3,105106.69696969698,9.671105282004089e-13
261,116,95,28,22,0,673760.974743466,172380.88179979872,87482.83955846036,0x0178e892ccb5ab71c7b1727fe7e50f317b0494b1,18750.94230769231,0.5074973433542472
2,2,0,0,0,0,2.9166366457111335,0.0,0.0,0x01793c678e14c7158405158cb209b83fb2c09b41,133949.0,0.0
2,1,0,0,1,0,1.0094806082839685e-08,0.0,0.0,0x0179c150e32d7054be23107b97ff8e2ae7c346d7,16.0,0.0
14,9,5,0,0,0,110846.27492165289,21570.794542135878,0.0,0x0179e2f40016671fe0326ef241d0178ffbbe9e94,328706.92307692306,0.0
3,2,0,0,1,0,22993.952926499624,0.0,0.0,0x0179f665e46e456954f00d5475b306e613a9fcdb,202487.0,0.0
19,7,12,0,0,0,35997.77453200037,2.0273620631965417e-08,0.0,0x017af4481e13023209f6c15f6cfdefff3c695534,217998.44444444444,0.0
1,1,0,0,0,0,1.8516512691304577e-12,0.0,0.0,0x017b176e25cf8685d25f085a8331fec5352a58ec,0.0,0.0
13,5,4,1,3,0,1.415054812195532e-07,41297.557718285076,20215.075093688883,0x017b3763b8a034f8655d46345e3eb42555e39064,15461.833333333334,0.48949807714024635
250,92,37,61,60,0,98403.98919881176,30200.96071142303,1.7063826437391944e-07,0x017b4cca058ecf79937066adf44ddfa249a620fd,30859.25702811245,5.65009391603156e-12
47,16,13,8,10,0,3095.624607522228,3094.547589514339,3285.020210945043,0x017b69d5d9325f15c278a658a619a49bdb4d6665,118075.19565217392,1.0615510396660588
4,1,1,1,1,0,1.0020916610535852e-11,7.021283886725333e-12,6.97836206150291e-12,0x017b93259518cc28f53284ec81f7084575ba8699,790922.6666666666,0.9938868979071517
2,2,0,0,0,0,1.049522867276225e-12,0.0,0.0,0x017b9472e9dd28e7c11822603b9d2eeb41037165,40.0,0.0
2,1,1,0,0,0,1.0066163275141833e-12,1.0066163275141833e-13,0.0,0x017c3ce152fd7d144cf74cc87e1d7c7cf15928c1,18.0,0.0
9,2,2,4,1,0,3499.0100449360248,9.956397632174613e-10,9.99808564003973e-10,0x017c4d3aff4d726da43846579fe49c3646abd6a6,21951.25,1.004187057347971
124,30,39,25,30,0,26364.95734597164,23610.10102007414,11091.938317423057,0x017c536b11211d47ff4752c141f1e62ea16a4a5d,77473.76422764227,0.4697963091302447
62,20,7,22,11,2,6827.945073128569,1174.1913698730295,1358.8548959528714,0x017d08868e2ddbf4d2b28171457c1ce6976fe212,116082.6393442623,1.1572686793804405
2,1,1,0,0,0,0.03660083992162886,0.005017696825946629,0.0,0x017d0b1933cc52fbb03bf16e5e1041f7179eda71,0.0,0.0
2,1,1,0,0,0,0.0014369289909246408,0.00013650825413784087,0.0,0x017d0c0429922121cf25b4abe519d64b953b9b72,502.0,0.0
1,1,0,0,0,0,1.105627753216127e-12,0.0,0.0,0x017d420ea23d57b49705e4d36bdfcb81ab4e82b5,0.0,0.0
4,1,1,1,1,0,4810.9430766050955,500.055488541656,500.05944566754124,0x017d8a64a8cfc0e15d20bb9aa7a86165b784a4d2,32.0,1.0000079133735673
1,1,0,0,0,0,1.450343458238693,0.0,0.0,0x017d942c5f14069d512017568814bb4edb871729,0.0,0.0
1,1,0,0,0,0,1.127613228691909e-12,0.0,0.0,0x017d9ed24bff6f17e12a70a952f778c7bdb6bfd5,0.0,0.0
40,13,12,7,8,0,59.038861024874265,0.4006128032315763,4.897794682993309e-10,0x017e019d6344b47854635ee87f728831260c87b5,20007.641025641027,1.222575674937207e-09
9,6,3,0,0,0,262.7177873482845,144.68473753328036,0.0,0x017e2a9de4d669a21084a6d2014b38a5e2863643,132.25,0.0
6,2,1,1,2,0,4.521962130544703e-09,3.519241886311175e-09,3.5023917574803586e-09,0x017f1e8b5ef8d86d279ba8ae5120694006a18001,389403.0,0.9952120003753199
1,0,0,0,1,0,0.0,0.0,0.0,0x017f8a86bc732b517e04a8e6cbb5ad22b899e4ba,0.0,0.0
141,48,28,15,50,0,8971.961967938814,70.06138086137507,70.15536504843423,0x017f9dc0e2d0a123bf03a3c7ec27f898b70d8ded,60652.485714285714,1.0013414549628292
10,2,3,2,3,0,10185.870709514817,1.002368235646499e-08,6.031749444748084e-09,0x017fe812df7bea272511a47955099a9e8d20282e,38220.88888888889,0.6017498590084289
3,2,1,0,0,0,94.90714871441685,12.361990926410497,0.0,0x017fe9a4c15da854133d4fd220948ac084f8ae14,3492.0,0.0
1,1,0,0,0,0,335.9205894010808,0.0,0.0,0x018037f8fa6a91dda30b919de140e1bab5b969a9,0.0,0.0
2,1,1,0,0,0,0.060452227386309766,0.0050303144269495045,0.0,0x0180a2047666c6e8a99e6c9a8d001bbc47208df5,0.0,0.0
1,1,0,0,0,0,0.9945834549572542,0.0,0.0,0x0180af6a237c41c8a0b5297a0fdb8ad1d76e4c92,0.0,0.0
237,115,27,79,16,0,22972.931093476767,3054.060152366014,2640.753088814603,0x01812580ff18cdaa3e9b3cdaa81496cd98d3f56f,33555.220338983054,0.8646696387983002
3,1,0,0,2,0,41.689110364001515,0.0,0.0,0x01816f1a627dd1231b4d47c93362aec467aba32b,194657.0,0.0
1,1,0,0,0,0,1.1786397196000005e-14,0.0,0.0,0x0181fb8d39d57383731eb0482249e780de07abde,0.0,0.0
2,1,1,0,0,0,0.029772421898400084,0.004608734040000013,0.0,0x0183a86573f2daf8f5d1f31b9d3c82631345630f,0.0,0.0
2,1,1,0,0,0,1992.1391273488211,6.056102984664999e-10,0.0,0x0183b5764427bc889109b2d2039690e1d90987f9,376.0,0.0
1,1,0,0,0,0,1.0162077541662928,0.0,0.0,0x018423caf5f8ecafb391edf7c4540802981cd0fa,0.0,0.0
12,5,4,1,2,0,6867.428183877903,4.0026512694967786e-09,1.0023472906573322e-09,0x0184df2afb9845c27504419ac7d5efccae41b951,642971.1818181818,0.2504208393811308
6,3,0,0,3,0,1877.0890954655767,0.0,0.0,0x0185080e4a3cc98dcd527719ca0dac91075725ae,726268.8,0.0
2,2,0,0,0,0,1.1112116162333288,0.0,0.0,0x0185326b75f0e915a7518b9f5dce248c09226935,685641.0,0.0
14,0,0,0,14,0,0.0,0.0,0.0,0x0185c3dd9f48bfaea84a637c769840f5c3bdb658,343728.6923076923,0.0
1,1,0,0,0,0,1.8579245666224368e-12,0.0,0.0,0x0185e80948461135faabd6d01fe4afa8586fe6c4,0.0,0.0
19,8,2,2,7,0,4211.030157590284,703.1113810003854,700.9736736584305,0x018650dae189c5083dcbec8ae1edcf8b83e08380,79667.83333333333,0.9969596462243102
116,37,29,20,30,0,492663.01236987504,28955.605641119273,3.54646128364077e-07,0x0186d975cfe19772e58f4d314a52984b31a2cbeb,77426.19130434783,1.224792645540286e-11
12,4,5,1,2,0,87.11046470826484,203.6061983951195,3.0026077206779205e-12,0x0187cd7fa0f5f10661e12be1538611de29bc6f77,22714.81818181818,1.4747133163652712e-14
11,8,3,0,0,0,496.27049892643356,1.4294988039558043e-10,0.0,0x0188470b85e116ba8a7a42a71a8d67229f44e7ad,187316.0,0.0
2,1,0,0,1,0,1.013568032293223e-08,0.0,0.0,0x01884fdcd3a66259cfa65a20bebe3db9f24d97b2,12.0,0.0
1,1,0,0,0,0,0.16940263384922724,0.0,0.0,0x0188946f1b60fa1af2e53bf2f4dc0a0670c631f0,0.0,0.0
3,3,0,0,0,0,3.355431340509116e-12,0.0,0.0,0x0188e83acb7f9e765bdd3e5cf7937d3d9e1c2879,235778.0,0.0
1,1,0,0,0,0,93.86577422168818,0.0,0.0,0x0188f8b6f58aec2e47c1ba1fc38b9978273de931,0.0,0.0
2,1,1,0,0,0,0.015854237614713926,2.2509558575093107e-15,0.0,0x0188f96b20d00a3ab9d19b8aa91988b720294ce3,564.0,0.0
6,1,2,0,0,3,0.2317432794683157,0.047359311411410615,0.0,0x01894ddf668719ae49d364e6c77d21cfa3926ac6,907897.2,0.0
1,1,0,0,0,0,1.3126439401450347,0.0,0.0,0x018a26884caafb6a420d3de9541cf924178783de,0.0,0.0
67,67,0,0,0,0,0.0002507111814357636,0.0,0.0,0x018a5329c9b24f31bff452166c73369354ae71a6,29058.363636363636,0.0
1,1,0,0,0,0,1.1048307191695124,0.0,0.0,0x018a6ad6ef7642a5bfdc470a2e1cdebec1e41045,0.0,0.0
1,1,0,0,0,0,0.027190271959200048,0.0,0.0,0x018aae0cbe0aff89e183a7f1f0b34b308561b049,0.0,0.0
31,7,9,11,4,0,17698.762232104837,11714.288223400796,5997.746658044513,0x018ba7d4c044254f4ae94652b09c790baf7db3ca,195278.93333333332,0.512002653824348
2,1,1,0,0,0,0.05348003834486023,0.005021408717481429,0.0,0x018bde66f5b0a1a992a40d6f75dee3c5a29f25c9,0.0,0.0
6,2,1,1,2,0,301.6461071488805,183.9419190187502,183.41656963180392,0x018bf5774c55789146bac375e052f826294ecb06,52059.6,0.9971439387511624
2,2,0,0,0,0,188.81800000001084,0.0,0.0,0x018d48fd560a59dab8b345917330a468f04cbc2b,541161.0,0.0
4,1,1,1,1,0,2390.5431530400047,6.966551029200014e-10,6.966551029200014e-10,0x018e1ba194311b98a6e92b6b2650ed2dd4a90cf9,23.333333333333332,1.0
87,26,18,14,29,0,15007.78531506134,1270.2820582698437,2.71319905617276e-07,0x018e2339fe910022db81f0df861ff792d406cf3d,108490.88372093023,2.1359028402465243e-10
141,80,22,17,22,0,59052.131595403676,48160.17081324317,44033.590303053825,0x018ed52cf0254857c3d2cd4ad06a673c56eca644,43152.08571428571,0.9143154926465791
1,1,0,0,0,0,9.943187225064217e-14,0.0,0.0,0x018fe0518c0a46855801280950fe0cc98ac96a77,0.0,0.0
2,2,0,0,0,0,2.466734443230205e-12,0.0,0.0,0x01905431efb225a63b873d8fa6f98b067df4a924,528573.0,0.0
1,1,0,0,0,0,0.010016389465626236,0.0,0.0,0x0191c087cbf29aa1103c1010c470743264a052b1,0.0,0.0
28,13,11,2,2,0,3708.0803339105546,2595.907703614001,1110.20683712625,0x019218cb876c7e22a903ca74c0b62ec90344920d,140265.8148148148,0.42767577428913567
25,9,6,3,7,0,183.02515635961706,134.97755954325453,72.37215115646859,0x019271b315e55cd40d409ef21ede9c3b61646736,12239.666666666666,0.5361791352678622
1,1,0,0,0,0,5.3431147672345604e-11,0.0,0.0,0x019287e476e382e9b733e089cb205b4dd255902a,0.0,0.0
1,1,0,0,0,0,0.11293072721828444,0.0,0.0,0x019315575492be540e0d56306948b3180fe39788,0.0,0.0
1,1,0,0,0,0,1.4610302049095607,0.0,0.0,0x0193960db1204a3c0882225576c92b95af25092e,0.0,0.0
3,1,1,1,0,0,835.2191763645494,72.77026613670004,71.4378021213142,0x0193caf8a49dba421bca7d16eebd0e7dff9c559b,201710.5,0.9816894442452253
2,1,0,0,1,0,133.15084456308443,0.0,0.0,0x0193d4e60ad8eb4f9546ef607237277b82d5c5b0,54.0,0.0
42,31,3,3,5,0,621236.5497298163,1.9073822022822503e-07,1.7608354667776715e-07,0x0194d076503771b976a062c4cde310b13d3e9960,206613.65853658537,0.9231686573727959
12,4,4,2,2,0,219.48438320647247,8.002925973094656e-11,8.00070906690618e-11,0x0194f6b2cd2061b50169ee2c81cd95f982cc0a05,489412.45454545453,0.9997229880426323
53,22,5,2,24,0,5145.77807598109,4.199344449170067e-09,4.2469365340866964e-09,0x01952760a2f72cfa13b3557b6e015b40126961c0,28025.673076923078,1.0113332177183119
21,9,2,2,8,0,635.4675673054144,2.1006084085249422e-10,2.102906056523874e-10,0x01952b83f4fbb1fdd4bf11087638f0821175f7b4,344475.85,1.0010938012004558
1,0,0,0,1,0,0.0,0.0,0.0,0x019565863a1d126ace10976692665a0d5e3b57da,0.0,0.0
10,8,2,0,0,0,19.405034716730057,5.341683191319451,0.0,0x0196745e37b3e8ddb99be16b065bb482768ef3d2,642349.1111111111,0.0
131,49,17,7,58,0,255.0528183032068,4.160276791604903,3.0269040166025524e-10,0x019712e01e25a3dee2e11dc8a8de84afb0015401,78912.88461538461,7.275727477341402e-11
13,6,1,1,5,0,5176.96683132512,2509.8251454750484,2504.906276390736,0x0197295055068f266f8654ef428a91239839c2d5,55592.666666666664,0.9980401546724557
1,1,0,0,0,0,1.5848677270563487,0.0,0.0,0x01974549c9b9a30d47c548a16b120b1caa7b586c,0.0,0.0
9,5,4,0,0,0,37.83436536320035,2.971392774539158e-11,0.0,0x019761d78f2f14ef6a498d245fca15ef5ab121c8,24193.375,0.0
112,2,0,0,110,0,7.055329212533652e-08,0.0,0.0,0x01977c44632eefb5b2868e18c902584ccad574d7,48600.423423423425,0.0
1,1,0,0,0,0,32.913527606437626,0.0,0.0,0x0197d7fafca118bc91f6854b9a2ceea94e676585,0.0,0.0
2,1,1,0,0,0,0.05343916587623867,0.005387012689136963,0.0,0x0198662302a3d7395714600e885d2ddf87c2f839,0.0,0.0
1,1,0,0,0,0,1.3870237639391123,0.0,0.0,0x019868709db6160b2db6276bdf163ac0d3b5324a,0.0,0.0
1,1,0,0,0,0,1.782230016457914e-12,0.0,0.0,0x0198d8a7463819a22facc2b96a7402f1bbbd1a82,0.0,0.0
1,1,0,0,0,0,1.0671024883769375e-12,0.0,0.0,0x019978404a6cd72605ec0f2874e7f5ec854dbd9d,0.0,0.0
41,14,8,7,10,2,542980.4436334714,343543.2005502572,87367.9891221411,0x0199a54ad38f4d55b3819517d3fea232ae33f673,237416.325,0.25431441804757815
28,19,0,0,9,0,5200.672335469469,0.0,0.0,0x019a0a45a1342050f732ccdf8aeb2ecf4b34c034,80103.88888888889,0.0
1,1,0,0,0,0,1.0867374267510588e-12,0.0,0.0,0x019aa8f4062bde8e0b457aedf08d4bfbb44f3acd,0.0,0.0
7,4,0,0,3,0,79.4520056367938,0.0,0.0,0x019abd316838b1fb8dd49d66c13b01b5ea3cdbaf,259948.83333333334,0.0
44,12,6,9,17,0,88434.73963636173,2287.369039148743,1580.3375758028403,0x019b00a4c8bf5a4a75d7be5a498f2d41e6bf41f2,162713.62790697673,0.6908975109635005
3,2,0,0,1,0,2047.8340900000005,0.0,0.0,0x019b337f128fd5eb9f7e3fd36acaf6c334c7492b,1689.0,0.0
1,1,0,0,0,0,1.677342854313935e-12,0.0,0.0,0x019b40948ae2c1dfc1751e76161b5a6ef90aee4b,0.0,0.0
2,1,1,0,0,0,0.015854237614713926,2.2509558575093107e-15,0.0,0x019c429038894a1656ae2e9399769662bb4899d0,526.0,0.0
2,1,1,0,0,0,0.03696253654481274,0.004258356744794095,0.0,0x019c829ea5392cedae3c91027c171420798ff9cf,0.0,0.0
4,1,1,1,1,0,16494.077766472026,5711.920000000009,5711.920000000009,0x019d10463c5c800b84d6527e112e131109611527,8.666666666666666,1.0
10,5,3,1,1,0,5398.425551316612,3.0394348827351736e-09,3.720095383042823e-10,0x019d239a36a4fd4828253e8eccadd1dd2d0dd147,747649.1111111111,0.12239431100083731
1,1,0,0,0,0,190.49719343259963,0.0,0.0,0x019dd1181011ab3207b948cf9d00c0a011d33c74,0.0,0.0
10,6,4,0,0,0,38.95195793195961,1.1709448559441428e-09,0.0,0x019e3d65ade821fded83b438cd1b8626208c48d3,194952.22222222222,0.0
143,54,60,24,4,1,400089.194137178,2.8744217733201113e-07,1.7872074691429912e-07,0x019ea1afabcbd84d922043c4261052a583315d2c,67574.06338028169,0.6217624308762004
10,2,2,1,2,3,3828.728952721541,1.8854936574772845e-09,2.3855881336892184e-10,0x019ed608dd806b80193942f2a960e7ac8abb2ee3,632316.6666666666,0.12652326483458132
1,1,0,0,0,0,0.0030618958517572613,0.0,0.0,0x019f4cb3cad6f0bf4d571edc99cf3cea815c0102,0.0,0.0
2,2,0,0,0,0,0.001593376800711281,0.0,0.0,0x019fb2e4f3c3afc29a55fe4740ce87b3df981e23,586245.0,0.0
